아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
phL0OjKt,,24.07.31,배색 소라(sora),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,162,52,55,기장이 완전 크롭은 아니면서 편하게 입기 좋아요 배색 부분이 포인트 되어서 좋고 기존에 그냥 배색없는 버전 티가 너무 마음에 들어서 재구매했어요,2[66~77]
WR7PqkVC,,24.07.23,크롭 아이보리(ivory),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,172,70,66,흰티에 크롭탑 뷔스티에 같은거 레이어드해서 입으려고 기본티 샀어용 딱 생각했던 소재랑 핏이에용 기본티로 하나쯤 쟁여두고있음 좋을것같네용,2[66~77]
eT0eUU3X,,24.10.22,기본 블랙(black),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"크롭이 허리선이라면, 기본은 벨트 라인을 가려주는 딱 좋은 길이입니다! 언제 어디서든 편안하게 입을 수 있는 핏>,<",3[88~99]
eT0eUU3X,,24.10.22,크롭 블랙(black),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,입고 한 번 빨았는데 먼지가 좀 묻는 재질이긴 하네요ㅜ.ㅜ 그래두 넘 편하고 너무 좋아요! 자연스럽게 파여 있는 유넥이라 굿,3[88~99]
무민민무,상위 5%,24.08.23,기본 아이보리(ivory),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,165,53,55,팔뚝살 많으신분들 팔뚝 다 가려져서 넘 좋아요 근데 생각보다 길이가 길어서 전 살짝 주름잡고 올려입었어요! 너무 기니까 또 부해보이는거같고 비율 안좋아보여서요..! 지금까지 잘 입고 있고 단독으로도 이너로도 잘 입고있습니다!,2[66~77]
7D9eU6XD,,24.07.24,크롭 아이보리(ivory),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,156,59,66,재구매한 의상이라 전에껄로 올려요! 크롭기장이고 팔뚝도 적당히 잡아주는 라인이라 예쁩니다 사세요ㅎㅎ,2[66~77]
FO9E6bXt,상위 20%,24.11.08,크롭 아이보리(ivory),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,174,30이하,77,"여름에 색깔별로 사서 아주잘입고 
주변친구들도 따라 샀는데 다들 좋대요!
키랑 바스트가 좀 있어서 총장과 둘레 생각해서
3사이즈 구매했는데 너무 딱 붙지도 않고 팔둑부자도 안끼고 적당히 여유있게 잘맞아요!
77이나 바스트나 팔뚝 고민있는 분들은 3사이즈 
구매하셔도 될거같아요",3[88~99]
U7upmWnS,상위 20%,24.10.07,기본 블랙(black),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,166,59,55,유명해서 블랙이랑 아이보리 2장 샀어요 뱃살부자는 솔직히 아이보리 사지마세요… 밝은 색이라서 뱃살 부각은 어쩔 수 없음 그래도 검정색은 커버 잘 됩니다 가성비 좋아요,2[66~77]
U7upmWnS,상위 20%,24.10.07,기본 아이보리(ivory),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,166,59,55,유명해서 블랙이랑 아이보리 2장 샀어요 뱃살부자는 솔직히 아이보리 사지마세요… 밝은 색이라서 뱃살 부각은 어쩔 수 없음 그래도 검정색은 커버 잘 됩니다 가성비 좋아요,2[66~77]
nfaPCKh6,,24.09.23,기본 블랙(black),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,130이하,30이하,33 이하,흰색 구매하고 넘 마음에들어서 두번째 구매했어요 확실히 쫀쫀하고 체형도 잘 잡아줘서 너무너무 이쁘게 잘 입을것같아요 재구매 의사 백프로입니다,2[66~77]
5rqCd17Z,,24.09.17,기본 블랙(black),3[88~99],정사이즈예요,보통이에요,화면과 비슷해요,165,60,66,"핏이 너무 예뻐요❤️
같은 쇼핑몰에서 구매한것 중 핏 비슷해보이는
다른 티도 같이 구매했는데 이 옷이 그 옷 보다 2천원정도 더 비싼데 원단이랑 박음질이 훨씬 탄탄해요👍🏻
탄탄한만큼 두께감이 조금 더 있어서 한 여름에는 더울 수 있어서 좀 더 얇은걸 같이 샀는데..걔는 3개 중에 2개가 실밥이 풀렸거든요 ㅠ
이 상품으로 다음 여름에 또 재구매할거에요~!~!",3[88~99]
yf3OfQfs,,24.09.15,기본 소라(sora),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,164,74,77,소라색 흰색 두개 시켰는데 사진은 소라색 밖에 못찍었네요 신축성 좋고 하의 너무 꽉끼는 옷만 아니면 뱃살부각도 안되고 좋은 것 같아요,2[66~77]
IMvXxqC8,상위 10%,24.09.11,아이보리(ivory),2[77~88],작아요,보통이에요,화면과 비슷해요,,,,"빅톨리아님 후기 보고 블랙, 아이보리 구매했습니닷,,ㅎㅎ 후기에서 본대로 2사이즈가 77-88인데도 66에게 살짝 여유있는 핏으로 맞습니다..! 넥파임이 깊은 느낌이 있지만 그래서 시원해보이는 거 같아요. 촉감도 부드럽고 이너로도 단독으로도 휘뚤마뚤 입기 좋아요~~",2[77~88]
ObjQRoU4,,24.09.11,기본 블랙(black),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,진짜 최근에 산 옷 중에서 가장 만족하는 옷이에요 소매 길이가 있어서 두꺼운 팔뚝 부각 안돼요 너무 만족스러워요 하나 더 살까싶습니다 최고,2[66~77]
주리이,,24.09.05,기본 아이보리(ivory),4[110~120],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"다른 흰색 티 입었을때보다 훨씬 날씬해보여요!
그리고 면 자체도 부들부들해서 손이 자주가고 완전 데일리템으로 최고입니다
너무 만족해서 하나 더 살 예정이랍니다!",4[110~120]
rWMDiBWl,,24.08.27,기본 아이보리(ivory),3[88~99],생각보다 커요,아주 만족해요,화면과 비슷해요,161,65,66,완전 짱짱해서 체형 상관없이 다 잘 입으실 수 있을듯 근데 목 부분도 같이 잘 늘어나서 고개 숙이면 가슴 노출쇼가 가능함 그래서 매번 안 보이게 잘 정리해줘야됨 그거 빼고는 다 좋아요 소재도 시원함,3[88~99]
rWMDiBWl,,24.08.27,크롭 아이보리(ivory),3[88~99],생각보다 커요,아주 만족해요,화면과 비슷해요,161,65,66,완전 짱짱해서 체형 상관없이 다 잘 입으실 수 있을듯 근데 목 부분도 같이 잘 늘어나서 고개 숙이면 가슴 노출쇼가 가능함 그래서 매번 안 보이게 잘 정리해줘야됨 그거 빼고는 다 좋아요 소재도 시원함,3[88~99]
ibU0CHXE,,24.08.25,배색 블랙(black),1[44~55],정사이즈예요,아주 만족해요,화면보다 어두워요,159,63,66,마음에들어서 색별로 다샀어요 여름에 입기 좋고 달라붙지않는티라서 부담스럽지않아요! 사이즈는 정사이즈 사면되실거같습니다~~,1[44~55]
ibU0CHXE,,24.08.25,배색 아이보리(ivory),1[44~55],정사이즈예요,아주 만족해요,화면과 비슷해요,159,63,66,배송은 말해뭐해요 하루만에 왔고 66사이즈인데 참지못하고 한치수작은거샀는데 딱맞진않지만 괜찮아요 포인트들어가있고 해서 심심하지도않고 좋아요 이 티꼭사세요!! 기본티로 좋습니다,1[44~55]
55KEilHF,,24.08.14,배색 소라(sora),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,172,70,77,"검정색 사고 맘에 들어서 하늘색으로 하나 더 구매했어요 
잘 늘어나고 완전 통풍형은 아니지만 시원하고 좋아요
흰색도 구매할까 생각중입니다 !",3[88~99]
K8dLTlGR,,24.08.03,기본 아이보리(ivory),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,163,60,66,"릴스에서 66사이즈 추천템으로 여러 번 보고 구매해봤어요. 확실히 허리라인을 잘 잡아줘서 슬림해보이는 효과가 있긴 한데, 저는 팔뚝이 많이 발달한 체형이라 팔뚝 커버는 아쉽게도 기대한만큼은 아니었어요ㅠㅠ 생각보다 딥한 유넥이라 많이 파인거 못입는 분들은 입기 어려우실 것 같아요. 그치만 저는 기본템으로 만족합니당",2[66~77]
W4mGBmx3,,24.07.31,기본 아이보리(ivory),2[66~77],생각보다 커요,보통이에요,화면과 비슷해요,169,66,66,진짜 마음에 들어용 ㅠㅠㅠㅜㅜ 너무 이뻐요 다만 아쉬운 건 가슴이 생각보다 꽤 파여서 좀 부담 스럽구용 .. 넥라인 때문에 승모 부각 .. 미쳣습니다.. 하지만 그럼에도 팔뚝 부각은 1도 없고 오히려 커버해주는데다가 허리도 잘록하게 만들어주고 너무 꽉끼지도 않고 적당히 쫀쫀하고 핏 돼서 너무 마음에 들어요 승모 제거 운동 좀 하고 다시 살게용...,2[66~77]
ZSLLnN3T,,24.07.28,아이보리(ivory),2[77~88],작아요,아주 만족해요,화면과 비슷해요,160,63,66,이번 여름 이거 없었으면 큰일 날 뻔! ㅎㅎ 한 사이즈 크게 사는 걸 추천 합니다! 핏도 너무 예쁘고 부담스럽지 않은 크롭이라 어디든 잘 어울려요~~~,2[77~88]
hRZXLauo,,24.07.23,기본 소라(sora),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,165,30이하,66,유넥티 찾다가 구매하게 됐는데 생각한것보다 더 깊게 파인 유넥이에요! 시원해보여서 좋아요. 배에 힘주고 다니면 꽤나 늘씬해보이는듯 합니당 ㅋㅎㅋㅎㅋㅋ,3[88~99]
gIbDOkI4,상위 10%,24.07.23,기본 소라(sora),3[88~99],작아요,보통이에요,화면과 비슷해요,152,60,66,사이즈가 작게 나온 것 같아 3 사이즈로 구매했는데 잘 한 것 같아요! 딱 맞습니다. 생각보다 많이 파여있긴한데 모아주는 브라가 아닌 이상 가슴골이 심하게 드러나 보이는 옷은 아녜요. 괜찮은 것 같습니다! 하지만 질은 너무 기대하면 안 될 듯. 딱 봐도 만원 언저리 같아 보임.,3[88~99]
8OhkkXqn,,24.07.22,크롭 아이보리(ivory),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,저번에 사고 너무 만족해서 재구매해요 진짜 편하고 주변에서 이쁘다는 소리 많이들었어요!! 사고나서 세일해서 좀 슬프지만ㅠㅠ 배송이 빨리와서괜찮아요..,3[88~99]
Su1nxj9J,,24.07.22,기본 블랙(black),4[110~120],정사이즈예요,아주 만족해요,화면과 비슷해요,160,70,77,"재질도 부드럽고 색도 괜찮아요
팔뚝 끼는거나 배 붙는거 소매기장 등 걱정했는데
적당히 요즘옷같으면서 너무안붙어서 좋습니다
유행 따라가고싶은 상비인에게 최고의 반팔티...🥹
특히 깊은U넥이라 목굵거나 짧은분께 추천해요
많이깊어서 브라끈 보일수있으니 주의하세요",4[110~120]
Su1nxj9J,,24.07.22,기본 아이보리(ivory),4[110~120],정사이즈예요,아주 만족해요,화면과 비슷해요,160,70,77,"재질도 부드럽고 색도 괜찮아요
팔뚝 끼는거나 배 붙는거 소매기장 등 걱정했는데
적당히 요즘옷같으면서 너무안붙어서 좋습니다
상비인에게 최고의 반팔티...🥹
특히 깊은U넥이라 목굵거나 짧은분께 추천해요
단점은 목부분 마감이 살짝? 런닝같아서ㅋㅋ
잘못 보면 좀 웃겨요 근데이건 흰옷이라 그런듯",4[110~120]
cVuC8Dx3,,24.07.21,블랙(black),2[77~88],정사이즈예요,아주 만족해요,화면과 비슷해요,165,60,66,통통이들 ..? 요거다 요거 믿고 사세요 검은색 진짜 개강추 휜색은 약간쓰~ 등빨있어보이고 보풀생김 ㅜ 근데 검정스는 개튼튼 행복해여 아 근데 좀 편하게 입고싶어서 3사이즈 하나 더 살까 고민중 2는 통통걸한테 약간 밥먹으면 배 위험한 정도임,2[77~88]
LNs5uHsL,,24.07.18,크롭 아이보리(ivory),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,160,58,55,"목부분 짱짱하고 전체적으류 쫀쫀하고 핏 예빠요
한번 빨았는데 몇번 입으면 보풀은 생길 것 깉은데 싼 가격에 이장도면 정말 민족입니다!",2[66~77]
rseYMhfk,상위 30%,24.10.04,기본 블랙(black),4[110~120],정사이즈예요,보통이에요,화면과 비슷해요,160,50,66,생각보다 핏!!한 핏이에요~ 그래도 재질이 부들부들하고 뚱뚱해보이진 않아서 만족스러워요 ☺️ 재구매도 했습니다 굳딜,4[110~120]
usIgvBu2,,24.10.03,크롭 아이보리(ivory),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,169,64,66,2보다 3이 확실히 낙낙해서 편하게 잘맞았습니다 하나만 입어도 예쁘고 다른거랑 같이 입어도 허리가 잘록하고 크롭이라 라인이 예뻐요,3[88~99]
usIgvBu2,,24.10.03,크롭 아이보리(ivory),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,169,64,66,블랙도 화이트랑 똑같이 예쁨 정말 딱 맞아서 어떤거랑 같이 입어도 잘 어울리고 코디하가 편함 팔뚝도 얇아보여서 좋습이다,2[66~77]
boyu*****,,24.09.28,기본 아이보리(ivory),4[110~120],정사이즈예요,보통이에요,화면과 비슷해요,,,,"정핏 티셔츠 사고싶었는데 스판이 쫀쫀해서 잘 늘어나는데 빨래하다보면 늘어질 것 같기도 하네요!
우선 핏은 너무 맘에 들어요",4[110~120]
Jisukim,상위 15%,24.09.21,배색 블랙(black),4[110~120],정사이즈예요,아주 만족해요,화면과 비슷해요,162,70,88,티셔츠 생각보다 괜찮아요. 소재 엄청 부드럽고 예뼤요. 목 좀 크지만 사이즈 잘 맞고 편하게 입어요. 가성비도 좋고 만족합니다.,4[110~120]
yf3OfQfs,,24.09.15,기본 아이보리(ivory),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,164,74,77,옷이 쫀쫀한데 잘 늘어나고 재질이 좋네요 바지 너무 꽉끼는 것만 안 입으면 뱃살 부각도 크게 안돼서 좋은 것 같아요,2[66~77]
kRjrtPPZ,,24.09.13,기본 아이보리(ivory),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,171,64,66,요고 크롭처럼 보이지만 크롭 절대 ㄴ 2 사이즈 사시면 170도 딱 적당한 기장닙니다 기본핏 반팔 찾으시는 사람들은 무조건 이거!!,2[66~77]
cVl4PJfP,,24.09.02,아이보리(ivory),3[99~110],정사이즈예요,아주 만족해요,화면과 비슷해요,161,60,55,시원하고 핏도 너무 예뻐요!! 살짝 많이 파여있어서 조금 조심하면 좋을 듯해요! 길이도 적당하고 좋습니다 잘 잡아줘요 ㅎㅎ,3[99~110]
r2RIs43Z,,24.08.28,크롭 아이보리(ivory),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,168,70,77,튼실한 덩치 오버핏 입으면 안되는 몸인데 기본템 크롭 티로 딱입니다. 휘뚜루 마뚜루 데일리템이에요 블랙도 구매완료했어요~,2[66~77]
ibU0CHXE,,24.08.25,기본 블랙(black),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,159,63,66,딱 기본스타일의 라운드 티에요! 파인거 별로안좋아하시는분은 비추인데 좀 파인거를 좋아하신다면 강추입니다!! 배송도 빨라요~~,2[66~77]
HTIRRkBN,,24.08.16,배색 블랙(black),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,164,50,55,단독으로 입어도 핏 너무 예쁘고 이너로 입기도 좋아요! 팔뚝 커버 가능하고 길이도 크롭 기장이 아니라서 딱 좋더라구요💖,3[88~99]
V41Sjg67,,24.08.13,기본 블랙(black),3[88~99],정사이즈예요,보통이에요,화면과 비슷해요,173,70,77,"기존에 흰색샀다가 받쳐입기 편해서 샀는데
검은색은 좀 더 작은 느낌이지만 날씬해보여요~
172에 77 사이즈 정도 입습니다!",3[88~99]
R0GODQbn,,24.08.06,아이보리(ivory),2[77~88],정사이즈예요,보통이에요,화면과 비슷해요,163,83,99 이상,덩치가 좀 커서 딱 붙긴해도 여름에 시원하게 입을것같아요!! 소재도 부들부들하고 잘 늘어나서 좋네용 다른색으로 더 사야겠어요🥰🥰,2[77~88]
V41Sjg67,,24.07.29,기본 아이보리(ivory),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,173,70,77,"가격대비 질도 좋도 사이즈 폭도 넓어서 좋아요 ㅎㅎ
77사이즈인 저는 레이어드해서 입어야되지만 
디자인도 핏도 예쁩니다 ㅎㅎ",3[88~99]
upTuSsDl,,24.07.28,기본 블랙(black),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,팔뚝도 많이 안붙고 널널해서 이뻐요 목파임도 심하지않아서 출근할 때도 좋고 재질도 부들부들해서 시원합니다.좋아용,3[88~99]
녹색콩이,,24.07.25,아이보리(ivory),2[77~88],정사이즈예요,아주 만족해요,화면과 비슷해요,162,60,66,너무 편하고 핏도 딱 예뻐요 ! 여기저기 받혀입기 좋아서 잘 입고 다녀요 근데 잘 늘어날 것 같은 재질이긴 해요 ㅜㅜ,2[77~88]
해피베어,상위 10%,24.07.22,기본 아이보리(ivory),3[88~99],정사이즈예요,보통이에요,화면과 비슷해요,167,63,66,반팔티 좋아욥!! 재질도 짱짱해보이구 제일 좋은건 목부분이 시원하게 파여있는게 좋아요!! 딱 기본티로 무난히 괜찮은것같습니당,3[88~99]
ObjQRoU4,,24.09.15,기본 소라(sora),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"검정 너무 마음에 들어서 샀는데 검정이랑 재질이 다른 것 같아요 그래도 생각한 핏이 나와서 만족합니다! 구매하셔요~~
사진보다 더 파랗습니다",2[66~77]
DEUagqvQ,,24.08.23,크롭 아이보리(ivory),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,155,67,,진심 너무 이뻐요ㅠㅠ 진짜 처음에 입었을 때는 엥 내복같나…?? 이런 생각했지만 비쳐서 그렇게 느껴지나해서 나시 입고 입었는데 너무 이쁘네요ㅠㅠ 친구들도 이쁘다고 해줬습니다 이 반팔 덕분에 애들이 좀 살빠졌냐고 물어보더라구요ㅠㅠ,3[88~99]
반짝이풀,,24.07.26,기본 아이보리(ivory),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,162,74,77,"한 사이즈 크게 사라는 리뷰 보고 한 사이즈 크게 샀는데 정말 딱 예쁘게 잘 맞아요! 
163에 75-78키로 왔다갔다 해요 저랑 비슷한 키에 몸무게면 3사이즈 추천드려요!",3[88~99]
frMVbP95,상위 25%,24.07.17,크롭 아이보리(ivory),3[88~99],정사이즈예요,보통이에요,화면과 비슷해요,160,57,55,"생각보다 목이 엄청 많이 파여서 조금 당황했어요,, 옷감은 부드럽긴한데 엄청 흐물흐물해서 약간 아빠 목늘어난티 느낌도 살짝나요....ㅠㅠ 단독으로 입긴 좀 그렇고 레이어드해서 입어야 할 거 같아요",3[88~99]
46T6J7de,,24.07.15,아이보리(ivory),3[99~110],생각보다 커요,아주 만족해요,화면과 비슷해요,,,,뷔스티에 이너로 입을려고 구매했는데 단품으로도 입어도 이쁘고 체형커버도 되서 재구매 의사 있어요!! 다른색상도 추가구매할려구요!! 추천드려용~,3[99~110]
쁘나나,상위 20%,24.10.30,크롭 블랙(black),4[110~120],정사이즈예요,보통이에요,화면과 비슷해요,164,70,77,잘산거같아여 요즘애매한날씨에 자켓이나 가디건안에 이너로 입을려고 구매했어여 재질도 좋고 파임도 이쁘게파져서맘에듭니디,4[110~120]
q06fiPJZ,,24.10.05,크롭 아이보리(ivory),2[66~77],작아요,아주 만족해요,화면과 비슷해요,154,59,66,쫀쫀한 재질이고 파임 적당해요 확실히 크롭이라 그런지 길이는 짧아요 안에 이너로 입을거여서 크게 상관은 없어요 받쳐입기 좋은거 같아요,2[66~77]
q06fiPJZ,,24.10.05,크롭 블랙(black),2[66~77],작아요,아주 만족해요,화면과 비슷해요,154,59,66,쫀쫀한 재질이고 파임 적당해요 확실히 크롭이라 그런지 길이는 짧아요 안에 이너로 입을거여서 크게 상관은 없어요 받쳐입기 좋은거 같아요,2[66~77]
nfaPCKh6,,24.09.22,기본 아이보리(ivory),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,130이하,30이하,33 이하,너무 이쁘고 좋은데 다른흰색티보다 속옷이 너무너무너무너무 비쳐요ㅜㅜ 그거말곤 좋습니다 통통도 입을수 있게 만들어졌어요,2[66~77]
0AKndkLG,상위 25%,24.09.22,기본 아이보리(ivory),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,167,55,55,아주 맘에 들어요 너무 딱 맞는 핏은 데일리로 입기 부담스러울 것같아서 크게 샀는데 적당히 할랑하면서 날씬해 보입니당,3[88~99]
uOFWtJqO,,24.09.12,기본 블랙(black),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,161,62,66,흰색 사고 너무 맘에 들어서 재구매.. 88-99사이즈라기보다는 66-77이 딱 널널하게 예쁘게 입을 슈 있는 느낌?? 넥라인도 시원하고 면 쫀쫀하고 좋아여,3[88~99]
fKOSuzkl,상위 10%,24.09.11,기본 블랙(black),3[88~99],생각보다 커요,아주 만족해요,화면과 비슷해요,,,,촉감이나 넥라인 머두 다 맘에 들어요 보드랍구 두께감도 적당합니당 ㅜ 다만 사이즈가 너무 커용 ㅜㅜ 원래 상체 비만인데도 3번은 엄텅 큽니당,3[88~99]
fKOSuzkl,상위 10%,24.09.11,기본 아이보리(ivory),3[88~99],생각보다 커요,아주 만족해요,화면과 비슷해요,,,,촉감이나 넥라인 머두 다 맘에 들어요 보드랍구 두께감도 적당합니당 ㅜ 다만 사이즈가 너무 커용 ㅜㅜ 원래 상체 비만인데도 3번은 엄텅 큽니당,3[88~99]
xianz,,24.08.29,기본 아이보리(ivory),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,159,54,55,핏한 반팔을 찾고 있었는데 만족해요! 한여름은 지났지만 아직은 더워서 반팔을 입을 수 있을 것 같아요. 재질도 얇고 넥라인도 파져있어서 여름에 입기 좋아보여요.,2[66~77]
r2RIs43Z,,24.08.28,크롭 블랙(black),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,168,70,77,오버핏 입으면 뚱땡스 되는 몸인데 기본템 크롭 티로 딱입니다. 휘뚜루 마뚜루 데일리템이에요 화이트도 구매완료했어요~,2[66~77]
여보자기,,24.08.27,크롭 소라(sora),2[66~77],생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"얘는 블랙보다 좀 큼.

정사이즈고 재구매만 세번한거같아요 종류별로 크롭 기본 배색 두개씩... 갖기 딱 좋음 소재도 부드러워서 너무 좋구요...",2[66~77]
kRjrtPPZ,,24.08.20,기본 블랙(black),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,171,64,66,"요즘 제 최애 티셔츠에요 몸에 핏되게 붙고 1사이즈는 크롭, 2 사이는 이제 적당한 길이에요!!!
소재도 좋고 이건 두고두고 계속 사입을거 같아요",2[66~77]
wKPZRaK2,,24.08.10,기본 아이보리(ivory),3[88~99],정사이즈예요,보통이에요,화면과 비슷해요,166,72,77,목부분이 많이 늘어나있어서 가슴이 너무 파여잇어서 부담스러워요ㅠㅠ 말라보이긴 하는데 너무얇은거 빼고는 괜찮아요,3[88~99]
uC3owjRh,상위 10%,24.08.05,크롭 블랙(black),1[44~55],정사이즈예요,아주 만족해요,화면과 비슷해요,157,48,55,편하게 데일리로 입기 좋은 티예요! 너무 짧지도 길지도 않아서 좋고 파임도 크지 않아요! 여행갈때 편하게 입었어요!,1[44~55]
HrYwj8KN,,24.07.26,크롭 블랙(black),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,177,75,88,"짱짱하고 키가 큰 편인데 길이나 사이즈도 딱 맞아서 좋아요
기본티로 막 입기 괜찮은 것 같아서 깔별로 챙기는 것도 괜찮을 것 같아요",3[88~99]
JMnXM3zc,상위 20%,24.07.25,크롭 소라(sora),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,,,,저번에 주문하고 마음에들어서 추가주문햇어요 길이도 마음에들고 넥라인 시원해서 여름에 자주입기 좋은것같아요 ㅎㅎㅎ,2[66~77]
JMnXM3zc,상위 20%,24.07.25,크롭 블랙(black),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,,,,저번에 주문하고 마음에들어서 추가주문햇어요 길이도 마음에들고 넥라인 시원해서 여름에 자주입기 좋은것같아요 ㅎㅎㅎ,2[66~77]
JMnXM3zc,상위 20%,24.07.25,크롭 아이보리(ivory),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,,,,저번에 주문하고 마음에들어서 추가주문햇어요 길이도 마음에들고 넥라인 시원해서 여름에 자주입기 좋은것같아요 ㅎㅎㅎ,2[66~77]
ZgGKQfEA,,24.07.19,크롭 아이보리(ivory),2[66~77],작아요,보통이에요,화면과 비슷해요,166,68,77,"사이즈 고민하다가 핏되게 입고 싶어서 2사이즈로 샀어요! 생각보다 더 짧은 크롭기장이긴 한데, 바지를 올려 입으니까 길이감이 괜찮네요 핏은 나름 만족합니다!",2[66~77]
eiD6aPI4,상위 5%,24.07.16,기본 아이보리(ivory),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,,,,배송이 너무 오래걸려서 기다리다 목빠지는줄 알앗어요오오오 재질은 시원한거같진않고 딱 가격값합니다...;;ㅎ,2[66~77]
gbgtjgkY,,24.10.31,크롭 아이보리(ivory),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,검정 색상을 구매하고 너무 마음에 들어서 아이보리 색상도 구매했습니다. 안에 받쳐입기 좋고 재질도 부드러워서 좋아요~,2[66~77]
SxMBDIhT,,24.10.27,배색 블랙(black),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,소라색 검정색 흰색 다 있는데 배색 버전도 나왔길래 사봤어요! 포인트 돼서 귀엽구 조아요,3[88~99]
N2jb8Ch3,상위 30%,24.10.13,기본 아이보리(ivory),2[66~77],정사이즈예요,아주 만족해요,화면과 비슷해요,164,68,66,"쫀쫀한 재질에 이너로 입기 너무 좋아서
이너로 잘 입고 다니고 있습니다! 목파임도 적당해서 좋아요",2[66~77]
L4B9hSha,,24.08.14,크롭 블랙(black),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,166,58,66,레전드 말라보이고 예뻐용 전에 한 번 샀는데 너무 마노이 입어서 보풀은 어쩔 수 없더라구요 .. 근데 싸니까 또 사면 돼서 ㄱㅊ아용 진심 개굳,2[66~77]
미니34,,24.10.17,기본 아이보리(ivory),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,158,73,77,여름에 기본티 입으려고 산 제품인데 정말 잘 입어서 리뷰 남깁니다. 유넥이라 목 짧은 체형인 저에게 아주 적합했고 디자인은 딱 기본적이라 여기저기 활용하기 좋았습니다,3[88~99]
X1fyGjXN,,24.09.16,크롭 아이보리(ivory),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,168,59,99 이상,"살 개많이 쪄서 추천받고 산...
막 인생템 까진 아니어도 편하게 휘뚤마뚤 입을 수 있는 옷
키크고 가슴도 커서 크롭하면 너무 짧은데 얜 그렇게까지 짧지않아 조아요",2[66~77]
NpE2zkfP,,24.08.02,크롭 아이보리(ivory),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,158,57,66,"흰 티에 저런 때가 묻어있네요.. 한 번도 안 입었는데ㅎ
뜯자마자 당황스럽긴 한데 뭐 싸니까...
친구가 입은 거 보고 핏이 예뻐보여서 샀오요
핏은 예쁘겠져 :)",2[66~77]
ZF3Y6PL4,,24.07.31,기본 블랙(black),2[66~77],정사이즈예요,보통이에요,화면과 비슷해요,164,63,66,"스판이 있어서 잘 늘어나요
그리고 생각보다 유넥이 더 많이 파인거 같아요
하지만 입어보면 이뻐서 만족스럽습니다!!!",2[66~77]
8OhkkXqn,,24.07.22,크롭 블랙(black),3[88~99],정사이즈예요,아주 만족해요,화면과 비슷해요,,,,흰색사고 주변에서 이쁘다는 소리를 많이들어서 재구매합니다! 검정색은 단독으로 입어봤는데 길이감도 딱이고 너무 편해요,3[88~99]
