아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
Z55UxiKM,상위 10%,24.12.20,그린,FREE,작아요,아주 만족해요,화면과 비슷해요,178.0,60,66,아니...같은 옷 다른 색상인데 팔길이 차이 뭔가요...옷감이 비싼거면 뭐 추가요금을 내서라도 같은 길이 만들었어여하는거 아닌가요? 이미 입어버려서 양심상 반품은 못하지만 에혀...비추입니다.,Free
xSAtuMAG,상위 5%,24.12.19,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168.0,62,55,키 168에 어깨 넓은편이 입어도 낙낙한 핏 나와서 예뻐요! 좀 더 낙낙하면 더 이쁠거 같긴한데 시중에도 잘 없기 때문에 이정도면 아주 만족 ㅎㅎ,Free
kk-a**,상위 25%,24.12.17,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159.0,48,,사야지 사야지 하고 미루고 미루다 이번에 드디어 구매했는데 이제야 산걸 후회합니다ㅜㅜ 로고도 예쁘게 박혀있고 재질도 탄탄해서 넘 좋아요! 특히 제가 네이비 덕후인데 흔하지 않은 예쁜 네이비색이라 넘 유용합니다,Free
DgBOH4n8,상위 30%,24.12.15,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,58,55,말모.. 동생이 산거 입어보고 손이 너무 잘가서 제가 직접 구입했어여 그레이랑 네이비 두개 구매했는데 목파짐도 적절하고 핏도 딱 좋아서 만족합니당,Free
DgBOH4n8,상위 30%,24.12.15,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,58,55,말모.. 동생이 산거 입어보고 손이 너무 잘가서 제가 직접 구입했어여 그레이랑 네이비 두개 구매했는데 목파짐도 적절하고 핏도 딱 좋아서 만족합니당,Free
HDO3u55Y,상위 10%,24.12.15,레드,FREE,작아요,별로예요,화면보다 어두워요,163.0,55,55,"대체 이 색깔이 어떻게 메인 니트랑 색이 같은지 모르겠네요 ^^..
쨍한 레드 컬러 생각했는데 이건 약간 회끼 돌아요
뭐랄까 웜톤 레드 느낌이랄까요? 
그냥 사진보다 많이 어둡고, 조금 채도 낮다 보면될 것 같아요 ^^..
이런 니트는 크게 입는게 좋은거구 사진상으로도 커보여서 샀는데 163 기준 니트 진짜 애매하게 커요
안에 이너도 여기서 코디한 그대로 샀는데 핏이 애매해서 굳이..
제가 한 7kg 빼면 모델핏이 나올랑가 모르겠네요 ;;",Free
JOGB2hWp,상위 15%,24.12.13,레드,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,156.0,53,66,여행가는데 크리스마스 분위기 함 내보자고 찾다가 색상이 너무 밝은건 싫고 너무 어두운것도 싫어서 고민고민 하다가 샀는데 색이 딱 맘에 들어요!!,Free
0QznoHpQ,상위 10%,24.12.11,블랙,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160.0,63,66,마음에 들어요~ 보들보들하고요~ 엉덩이정도 오는 기장에 청바지에 입을때는 체형커버가 가능할 것 같아요~ 셔츠에 입을려고 샀는데~ 잘 어우릴것같아요,Free
08MaTBtu,상위 20%,24.12.11,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,50,55,"딱좋아하는 오버핏이라 입자마자 맘에 들었어요
다른색도 사버릴까 고민됏어요ㅋㅋㅋㅋ
옷자체가 포근하고 편안한 느낌이라 꾸안꾸 연말느낌에 딱인 것 같아요",Free
39eJAi4c,상위 15%,24.12.11,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,173.0,56,55,"약간 탁한(?) 아이보리 색 입니다. 품이 넉넉해서 데일리로 입기 편할 것 같아요
네이비랑 두개 샀는데 이번 겨울 잘 입을 것 같아요ㅎ",Free
Nq1idLPL,상위 20%,24.12.10,네이비,FREE,생각보다 커요,별로예요,화면과 비슷해요,161.0,52,55,생각보다 큰데 오버핏으로 이뻐서 옷 자체는 괜찮은 것 같아요! 근데 옷 검수가 제대로 안돼서 좀 별로네요;; 택배 뜯자마자 옷도 못 살펴보고 입고 나갔었는데 대놓고 넥라인에 실이 있어서 나중에 보고 당황스러웠습니다.. 분명 이쁜 옷이긴 한데 이걸 어떻게 처리해야될지 모르겠네요; 옷 자체는 이뻐서 추천합니다만 옷 받아보면 꼭 한번 확인은 해보세요..🥲 (그리고 소매 라벨이 생각보다 커서 눈에 거슬리긴 하는데 대충 봐줄만은 하네요),Free
beas*****,상위 20%,24.12.08,레드,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,168.0,50,66,사진보다 실제 색이 살짝 어두워서 입어봤는데도 어울리는건지는 잘 모르겠지만 퀄리티나 착용감은 부드럽고 좋았고 길이는 엉덩이까지 오는 길이에 소매 부분도 손등 살짝 덮는 기장이라 너무 좋았습니다 색이 조금 더 밝은 색이었다면 더 만족스러웠을 것 같다는 제 개인취향도 있습니다,Free
LfoBmVCA,,24.12.06,그린,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,156.0,49,55,품이 큰 니트지만 허리쯤에서 딱 걸려서 적당한 길이가 되는 것 같습니다! 까끌거림도 없고 겨울에 입기에 좋은 폭닥한 니트같아서 잘 입을 것 같아요 ㅎㅎ,Free
cDW5xxVR,,24.11.28,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,"착용 시 이쁩니다!
그러나 브이넥 밑에 보면 실밥이 풀려있어요..ㅠㅠㅠ
대충 정리해서 입긴 할건데 검수 잘하고 보내주세요ㅜ
올이 풀리면 못입잖아요😭",Free
MOHlunyb,,24.11.27,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163.0,55,55,"팔이 긴편이라,, 조금 팔이 짧긴하지만 ㅋㅋㅋㅋ 괜찮아요! 색은 촌스런 네이비가 아니라 그레이네이비빛이라서 더 고급진 색이라 만족해요!
약간 시보리는 덜 짱짱한데 오히려 이너랑 입기 좋아요",Free
9T1xsCx4,상위 15%,24.11.27,레드,FREE,정사이즈예요,보통이에요,화면보다 어두워요,161.0,47,44,사진보다 더 색상이 어두워서 저한테는 잘 안어울리는 것 같아요 ㅠㅠ 반품하기 귀찮아서 확정은 했는데 다른 색상으로 교환할걸 그랬어요.. 핏은 나쁘지는 않으나 저에게는 약간 어벙벙하네욥 ㅠㅠ,Free
4XmL8epc,상위 15%,24.11.23,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168.0,57,55,"라벨지도 붙어있고 나름 만족합니다.
부들부들한 니트류에 속하고, 다만 얇아요^^
레이어드해서 입기좋은 니트용 입니다.
간절기나 코트속에 입기 좋겠어요",Free
CYLQY276,,24.11.22,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,53,55,가격대비 만족합니다~ 학생 때로 돌아간듯한 기분이네요. 보풀 잘생길거같으니 주의해서 입어야할거같아요! 그래도 전체적인 핏 마음에 들어요!,Free
8GoOuuIu,,24.11.21,레드,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,172.0,70,66,너무 빨간색이 아니라 적당히 채도기 낮은 빨간색이라 부담 스럽지 않았고 사이즈가 생각보다 넉넉해서 안에 오버핏 셔츠를 입어도 넉넉했습니다,Free
1RDNzoKP,상위 25%,24.11.16,그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159.0,46,44,"남자친구가 빨간색 보고 이쁘다고 해서 초록색 시켜서 입혀봤어여
너무 잔디 같지 않은 색감이라 좋더라구여
까끌거리지 않고 부드러워서 편합니당",Free
0tnNOmw2,상위 20%,24.10.23,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,50,44,색깔도 예쁘고 가격도 착하고 니트 느낌도 좋습니다!! 작년에 삿다가 혹시 올해도 파나 하고 들어왔다가 다른색으로 재구매 했네요 좋아요 !!!,Free
rhco******,상위 10%,24.10.18,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168.0,65,77,셔츠랑 레이어드 해서 입으려고 구매했는데 사이즈가 딱이네요 두께감도 요즘 입기 좋아요!! 니트 단독으로도 무난하게 데일리템으로 잘 입을 수 있을 것 같아요!,Free
Euni,상위 1%,24.10.13,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154.0,53,44,"일단 믿고 사는 베델이라 안입어봐도 이쁜게 보임 ㅇㅇ !
일단 되게 부드럽고 팔도 넉넉하고 소매쪽도 살짝 아방한 느낌이라 그냥입어도 귀여울거같고,
모델 입은것터럼 입어도 이쁠듯 !",Free
Lkf4SFem,상위 25%,24.10.12,그린,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,157.0,50,44,생각보다 훨씬 크긴 한데 루즈한 맛으로 입을 수 있을 것 같아요 되게 귀엽고요😆 마음에 쏙 들어서 다음에 어떻게 매치하면 좋을지 고민해 봐야 할 것 같아요!!,Free
Y6sY2Hxc,상위 10%,24.10.11,그린,FREE,생각보다 커요,보통이에요,화면과 비슷해요,154.0,46,55,"생각보다 통이 크네요~
니트 가볍게 입기 좋은 딱 루즈핏의 기본니트입니다.
아직은 날이 더워 손이 안가지만 지금보다 날이 추워지면 많이 입을것같습니다!
잘 입을게요 ^^",Free
LeSJ5zE3,상위 10%,24.10.05,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,"작년에 너무 잘입었는데, 보풀이 심해서 재구매했어요ㅠㅠ 보풀이 너무 잘 피어서 아쉽긴하지만, 감안하고 재구매할정도로 색감과 핏이 마음에 들어요!",Free
UW17o3lN,상위 20%,24.10.04,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,63,66,"오버핏인데 부해보이지 않는 오버핏이에요
안에 셔츠랑 레이어드해서 입으면 너무 단정한 출근룩이에요
좀 얇고 보풀 생길것같은 재질인것같지만 핏이랑 색감이 너무 마음에 들어요",Free
샘샘이,,24.10.03,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157.0,46,44,보들보들하고 편해서 좋아요! 색도 예쁘고 딱 맘에 드는 핏이에요. 목이 더 길어보이는 것 같아서 좋아용♡ 제가 너무 좋아하는 느낌이라 앞으로 얘만 즐겨입을 것 같아요,Free
8Kzcalif,상위 20%,24.03.09,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,156.0,60,66,"157 66사이즈 
조금 넉넉하게 입었어요 
셔츠랑 같이 입으면 너무 부해서 얇은 티 입고 입으니까 이뻐요 소매도 귀엽고 만족합니당",Free
OE23yoyV,,25.01.14,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,55,,"제가 사진이 더 어둡게 나왔는데 쇼핑몰 사진이랑 색 똑같아요
보통 체형인데 핏 정말 잘맞고 좋습니다
입자말자 너무 마음에 들었어요",Free
1K5X0Xpw,상위 15%,25.01.13,레드,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,168.0,52,55,약간 톤다운된 레드니트 찾다가 구매했는데 완전 제가 찾던 색상이었어요~연말느낌도 나도 보풀도 쉽게 안생길거같아서 너무 만족해요!,Free
nack****,,25.01.09,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,이뻐요 도톰해서 따뜻하게 입을 수 있어요 레이어드하기에도 좋아요 색상은 화면과는다르던데 이정도면 만족이에요 겨울 너무 춥네요,Free
o4NyWM0I,상위 10%,25.01.07,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,질 좋고 색상 생각보다 어두워서 더 맘에 들었어요~~ 휘뚜루마뚜루 입기 딱 좋습니다!! 겨울철에 입기 딱인 것 같아요~,Free
D9dMal3y,상위 20%,25.01.07,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,58,66,"오버핏인데 날씬해보이고
이너셔츠와 코디하기좋아요
생각보다 퀄리티가 더 좋구요
기장감 적당합니다
다른색상도 재구매하려고",Free
YSctkKLu,상위 20%,25.01.06,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,48,44,흰끼도는 그레이 컬러라 탁하지 않고 이뻐요!! 밑에 시보리도 있어서 안에 셔츠랑 입으면 너무 잘 어울립니다👍🏻 맘에 들어요!,Free
MUA0,,24.12.27,네이비,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,색상이 깔끔하고 니트 퀄리티가 좋아요. 괜찮아서 다른 색상도 구매하고 싶어지네요. 조금 부해보일 수도 있는데 브이넥이라서 좋아요.,Free
RRpZDK5X,,24.12.25,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,67,77,딱 이쁜 루즈핏 브이넥 상품입니다!! ㅎㅎㅎ 너무 마음에 들어요!! 조금은 단점은 보풀이 잘 일어난다는점이 아쉬워요 ㅠㅠ,Free
8WxNgdMc,상위 25%,24.12.24,네이비,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,162.0,45,44,"생각보다 예쁜 갓 같아요
약간 루즈한 핏이라 더 마음에 들어요 
보풀이 생길지 안생길지는 더 입어봐야 알것 같습니다
가격도 합리적",Free
W0ayEbIg,상위 5%,24.12.22,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165.0,55,55,"맨몸에 입어도 부들부들 하고 좋네요 
 보풀이 잘 생길것 같은 재질이긴하지만
 색감이 원하던 회색이에요. 사이즈가 넉넉해요",Free
IiQQCbQn,상위 15%,24.12.22,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,161.0,52,55,"부해보이지는 않고 적당히 넉넉한 니트에요 !
색도 예쁘고 데일리하게 입기 딱 좋은 것 같아요 😊
셔츠랑 같이 입으니까 딱 좋네요",Free
r0rUDWJo,상위 25%,24.12.22,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,48,55,만족스러운 구매였습니당ㅎㅎ 부드럽고 길이도 적당해서 출근룩으로 잘입어져요! 니트맛집이네옹 다른색도 사서 돌려가면서(?)입어야겠어요,Free
jqEoqXHv,상위 30%,24.12.21,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,무슨 색 살지 고민 많이 했는데 네이비로 사길 잘 한 거 같아요 깔끔하고 이쁩니다 그리고 소매 부분에 가죽 포인트도 이뻐요!,Free
GRYUNJfs,상위 15%,24.12.20,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164.0,58,44,완젼 부드러운 소재가 아니라서 이너는 입고 입는게 좋을것 같고 루즈한핏이 슬림하게 보이게 만들어줘서 아주 만족이예요.,Free
gnP93ewZ,상위 15%,24.12.20,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164.0,61,66,"모델처럼 오버핏은 아닌것같아요
길지않고 적당한 기장감에
두껍거나 크지않아서 이너로 입기 좋을 것 같네요
색상은 화면 그대로에요",Free
C4nPNyw5,상위 5%,24.12.19,레드,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155.0,47,44,바닷가 입고 갓엇는데 넘 예뻤어요 짜임도 탄탄하면서 좋고 색도 예쁘고 안에 셔츠 받쳐서 입으면 더 예뻐요 사진은 더 밝게 나왔어요,Free
yA22I4gK,상위 25%,24.12.18,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169.0,60,66,근래 산 니트중에 젤 맘에 들어요 .! 핏도 좋고 색도 예쁘구 재질도 도톰하고 좋네요 ㅎㅎ 다른색도 사고싶을정도 .. 짱 !!,Free
UQpRLFMk,,24.12.13,네이비,FREE,생각보다 커요,보통이에요,화면과 비슷해요,164.0,51,55,"사진이 그레이처럼 나왔는데..네이비 입니다..무난해요! 질은 엄청! 좋은건 아닌데 가격대비 무난한 느낌입니다
회사템으로 좋네용",Free
std3*,,24.12.12,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,60,66,"남방이랑 같이 입기 너무 이쁜 디자인이에요!ㅎㅎ
부해보이지도 않는데 짜임이 좋아서 포근따뜻하구요ㅎㅎ
올 겨울 뽕 뽑을 듯 합니다!",Free
구글이,,24.12.10,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164.0,47,55,정말 가격대비 딱 무난하게 입기 좋아요! 가을거울용 교복템 장만하려고 했는데 가성비 좋아요 배송도 빠르고 이뻐요! 가격대비 만족,Free
z1OvDiEB,상위 25%,24.12.10,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,59,55,"이번에 구매한 니트중에 제일 맘에듭니다 
네이비색상 너무너무 이뻐요 사진이 그레이처럼 보이네요 ㅎㅎ 부드럽고 사이즈도 딱 좋아요",Free
d7pLbEwE,,24.12.07,블랙,FREE,생각보다 커요,보통이에요,화면과 비슷해요,163.0,53,55,색깔은 깔끔한 블랙인데 생각보다 루즈핏이이요. 가격만큼 값어치하는 것 같은 옷입니다. 얇아서 안에 셔츠 입기 좋아요,Free
Iy014L67,,24.12.06,그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,165.0,53,44,"생각보다 박시해서 이너에 레이어드 셔츠나 티 하나 입으면 좋을 것 같아요 촉감도 괜찮아서 가격대비 만족합니당 
잘닙을게요 !!",Free
2tPpDQM9,상위 15%,24.12.05,그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160.0,51,55,"보풀이 넘넘 쉽게 생깁니당..!
박스핏이라 귀엽게 입긴 좋은데..
소재가 아쉬워요ㅠㅠ
단독으로 입엇을때 꺼끌거리진 않아요!",Free
qE0nem9Y,상위 10%,24.12.05,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"브이넥에 적당한 품으로 아주 마음에 듭니다
레이어드 해서 입으면 예쁠것 같아요:)
배송도 빨랐습니다! ㅋㅋ 겨울에 입기 딱",Free
1H7QCJCX,상위 15%,24.12.05,네이비,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158.0,52,55,아주 만족해요 두께감이나 핏 다 괜찮아요 팔쪽 라벨이 좀 아쉬워요 떼는게 오히려 더 고급스러워보일거같아요 레이어드하기에도 좋습니다,Free
good******,상위 20%,24.12.05,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"깔끔하고 예뻐요~! 
까슬거리지 않아서 좋습니다~
요새 크롭기장들이 유행이라 기본형을 찾고 있었는데 딱 좋아요^^",Free
8yCeKswd,,24.12.03,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168.0,62,77,딱 생각한 색상과 핏이에요! 맨몸에 입어도 하나도 안 따갑고 부드러워요! 회색 브이넥 니트 갖고 싶었는데 넘 만족해요!,Free
45o7jJ9e,,24.12.02,그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,158.0,50,55,"생각한 핏은 아니지만 무난무난해요
안에 라운드 흰티나 와이셔츠랑 레이어드해서 입으면 더 예쁠것같아여
팔쪽 디테일 있어서 좋아요",Free
DhDEA81s,,24.12.02,그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,175.0,80,88,작고 마른 분들이 입어야 예쁠 것 같아요 저는 그냥 셔츠에 크롭으로 입으려고요 색은 마음에 듭니다 초록색이라 크리스마스 느낌도 나요,Free
bAbSNsEp,상위 10%,24.12.02,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160.0,70,66,완전 포근하고 색도 예뻐요 ㅎㅎ 저는 통통한 체형이라 입었을때 조금 부해보이는게 있었는데 편하고 귀여워서 잘 입고 다니고있어요,Free
NTpTEp6w,,24.12.02,레드,FREE,생각보다 커요,보통이에요,화면과 비슷해요,165.0,61,66,어깨잇는분들은 조금 부해보여여 근데 색감이랑 재질 다 맘에들어요 !! 여행갈때 입을려고 산거여서 평소에는 안입을듯 해요 ^^,Free
yGRQ2yRy,상위 25%,24.11.30,레드,FREE,정사이즈예요,보통이에요,화면보다 어두워요,167.0,50,44,엄청 쨍한 색은 아니라서 부담없이 입기 좋아요 입었을때 핏도 소매라던지 밑부분이 둥글둥글 귀여운 느낌이라서 마음에 들어요!,Free
flor*****,,24.11.27,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157.0,47,44,팔에 디테일이 예뻐용 딱 생각했던 예쁘게 큰 오버핏이라 맘에 듭니당 셔츠랑 레이어드해서 입으려구요! 빠른 배송 감사핮니닷,Free
네임,상위 25%,24.11.26,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,45,44,"이힣 핏이 너무 예뻐영
완조니 까만색이라 더 예뻐요
생각보다 두꺼워서 떠수워요..🩷
소매에 벨리드 로고도 너모 귀엽습니덩",Free
r0C1Uu8g,,24.11.23,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168.0,58,66,"가격이 저렴해서 기대 안했는데 받아보니 재질이 좋네요. 보들보들하고 핏도 맘에 들어요!
겨울에 잘 입고 다닐 것 같습니다",Free
keDmyhT4,,24.11.23,레드,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,57,66,색이 존예예요 코디대로 셔츠랑 삿는데 쨍한 빨강이 아니라 톤다운된 레드라서 맘에듭니당 겨울에 무조건 필수템 레드에용 만족,Free
9Rvdzlbd,,24.11.23,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,48,55,코디대로 차콜바지랑 같이 입었는데 너무 예뻤어용 흰셔츠나 스트라이프 셔츠 매치해서 입어도 너무 예쁘더라구용ㅎㅎ 색감도 너무 예뻐요,Free
yObXNsTQ,상위 10%,24.11.23,그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,55,55,색감 사진이랑 비슷하구 튼튼하고 좋아옄ㅋ 가격대비짱 그리고 배송도 짱 빠름 급하게 초록니트필요했는데 잘입었습니다 굿,Free
aG7A4azS,,24.11.21,레드,FREE,정사이즈예요,보통이에요,화면과 비슷해요,156.0,60,66,빨간색 니트 가지고 싶어서 샀는데 목 부분도 적당히 파여져 있고 핏도 골반 걸치는 핏이라서 예뻐요 다른 색도 조만간 살 예정,Free
GZOVKdbW,상위 20%,24.11.19,블랙,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160.0,55,66,"간절기용 두께감이고 촘촘한 니트
사이즈가 넉넉해서 아방한 느낌 퀄리티가 엄청 좋은거 같진 않지만 그런대로 만족합니당",Free
1O2Po44v,,24.11.19,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155.0,47,44,좀 얇긴 하지만 그만큼 가볍고 부드러워서 맘에 들어요! 색상은 비슷하게 나온 것 같구 여리해보이는 핏이에요 엉덩이 반쯤 덮는 정도?,Free
X0XFgKXe,상위 15%,24.11.18,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158.0,,,색상도 피부 화사해보이는 그레이고 부드럽고 편해서 손이 자주가요 !! 블랙도 소장중이에요 그만큼 너무 마음에 듭니다 ㅎ,Free
X0XFgKXe,상위 15%,24.11.18,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158.0,,,예뻐요~ 말라보이고 옷도 부드러운편이라 불편한것도 없습니다 ! 마음에 들어서 다른 색상도 같이 구매했어요 굿굿!!,Free
um1oFHz7,,24.11.16,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164.0,58,66,직진이라 배송도빠르고 살짝 까끌하지만 못입을정도는 아니고 괜찮아요 좋아요 셔츠에 같이 입으면 더 예쁘고 좋을 거 같아요!,Free
c6467Qcy,,24.11.13,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,52,55,"사진이 흐리게 나왔는데
보카시느낌의 네이비라
챠콜네이비 먹먹한 느낌이라
넘조아요
핏도 루즈해서 짱 맘에 듭니당♡♡",Free
츠키,상위 25%,24.11.11,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163.0,48,55,"딱 봤을 때는 조금 얇나 싶었는데 딱 적당하고 사이즈도 좋아요!!
안에 셔츠 입어줘도 답답하지 않고 이쁘게 나와요! 물론 그냥 입어도 목도 길어보이고 완전 만족해요~~!",Free
지기,,24.11.09,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,52,55,"가성비 좋은 기본 브이넥 엄청 찾아다녔는데 여기서 발견.. 브이넥 부딤스럽지도 않고 총장,소매도 넉넉하고 완전 맘에들어요..",Free
n2Dy8czh,,24.11.07,그린,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,170.0,53,44,시보리도 탄탄하고 재질도 탄탄하고 퀄리티 마음에 듭니다. 색도 웜쿨 무관하게 받는 카키 딥그린 정도? 채도 너무 없진 않아요.,Free
yv4gZQo2,,24.10.27,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162.0,56,55,핏 아주 예쁘고 질도 괜찮은것같아요 손목에 가죽덕분에 좀더 고급스런 느낌입니다 ㅎㅎ 다른색도 살걸그랬어요!! ㅎㅎ,Free
TnHW1GnT,,24.10.21,그린,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,164.0,53,55,"색상은 상세페이지랑 비슷합니다!
핏도 이쁘고 좋은데..냄새가 좀 있어서 시간 넉넉하게 주문해서 다 빼고 입는게 좋을 것 같습니다",Free
현챙,,24.09.30,레드,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163.0,72,77,"사진보단 살짝 어두운 빨강인데 오히려 그래서 여기저기 다 잘 어울려요
날이 선선해서 지금은 단독으로 입엇고
저는 딱히 까슬거린다는 느낌 못 받았어요
더 추워지면 아우터 안에 포인트로 입기 좋을거 같아요!",Free
2JyCrAEO,,24.01.13,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,53,55,레드 먼저 샀다가 다른 색도 사고 싶어서 아이보리 샀어요! 레드 살 때 같이 샀던 셔츠랑 입었는데 셔츠 줄무늬 라인 색이 연한 편인데도 아이보리 니트랑 잘 어울리는 것 같아서 만족이에요~,Free
SFc4qkkg,상위 30%,24.01.09,그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,54,66,"아주 부드럽거나 두껍진 않고, 그냥 핏 살려서 입을수있는 두께입니다!! 색은 화면 그대로 풀색(?) 같은 어두운 녹색 계열 입니다 !! 베이지나 회색/차콜 등 다양한 하의와 두루두루 잘 어울릴 것 같아요",Free
VSDPmwKw,,24.01.05,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156.0,52,66,"색감잡기가 너무 힘드네요 그냥 이쁜 네이비색 니트에요 
약간 일반 네이비랑 다르게 다른 파란끼?가도는데 색감이뻐요 그리고 까슬거리지도않고 딱입니다
밑에 라인쪽은 약간 둥글게 좁아져있어서 치마랑 입으면 둥글게 뜨는건 있어요 156키에 엉덩이 절반 가리는정도입니다 다른색도 살거같아요 추천",Free
C2O8j8m0,,23.12.22,레드,FREE,생각보다 커요,아주 만족해요,화면보다 어두워요,,,,"색감 실물이랑 최대한 비슷해보이게 찍었어요~!
후기에 검은 실..?이라고 한 게 무슨 뜻인지 알듯해용 ㅋㅋ단조로운 느낌 아니라서 이쁨
핏도 낙낙하고 이쁩니다 크리스마스에 잘 입을게요🎄",Free
Ghyo4PUD,,23.12.22,그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163.0,55,55,이것도 유럽 여행 갈 때 입으려고 샀는데 초록색이 이탈리아랑 잘 어울리는 것 같아서 구매했는데 진짜 예쁜 트리? 이끼? 빈티지 그린이라 더 마음에 들어요 카메라 사진이 너무 밝게 나온거에요 상세페이지 색상이랑 일치해요,Free
xBxeCwkW,,23.12.19,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,"원래 그레이 컬러 가지고 있었는데
요즘 너무 잘입고 댕겨서 다른컬러도 하나 샀어요
네이비가 더 이쁘네요 ㅎㅎ
세탁하면 보풀이 좀 지긴 하지만
고급스러워보이고 캐주얼이나 후줄근한 룩에도 잘 어울려요",Free
